Contact ID	Yardi ID	Yardi HOH ID	HOH	birth year	Age at MI	First Move In	Move Out	Interaction: Record Type	Type	Sub-Type	Resource	Reason	Quantity	Cause Date	Date	HH MO Reason
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Connection to Community Resource			Health Care				2/27/14	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Connection to Community Resource			Health Care				6/5/14	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Connection to Community Resource			Health Care				2/20/14	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Connection to Community Resource			Health Care				5/28/15	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Connection to Community Resource			Medical/Dental				12/22/15	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Housing Stability		Family/Social Relations	Proactive			3/1/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Family/Social Relations; Safety	Proactive			8/11/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Family/Social Relations; Medical/Dental	Proactive			6/9/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Community Involvement; Computer Assistance; Medical/Dental	Proactive			4/20/17	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Housing Stability		Family/Social Relations; Medical/Dental	Proactive			2/9/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Conflict Resolution; Family/Social Relations; Medical/Dental; Housing	Proactive			7/21/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Housing Stability		Toys for Tots				12/4/14	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Family/Social Relations; Housing	Proactive			1/26/17	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Family/Social Relations	Proactive			9/8/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Family/Social Relations; Medical/Dental; Housing	Proactive			7/7/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Family/Social Relations	Proactive			1/19/17	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Community Involvement; Medical/Dental	Proactive			4/26/17	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support			Proactive			2/23/17	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Housing	Proactive			10/17/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Furniture	Proactive			9/1/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Housing Stability		Family/Social Relations; Medical/Dental	Proactive			2/23/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Housing Stability		Family/Social Relations; Medical/Dental; Income	Proactive			5/31/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Housing Stability		Medical/Dental				1/19/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Housing Stability		Family/Social Relations; Medical/Dental				1/12/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Housing Stability		Family/Social Relations; Medical/Dental; Housing				1/26/16	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Family/Social Relations	Proactive			6/8/17	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Employment	Proactive			6/8/17	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Direct Support		Family/Social Relations	Proactive			2/9/17	
003U000001V5zjz	3628	3628	1	1964	46	9/15/09		Housing Stability	Housing Stability		Community Involvement	Proactive			3/29/16	
003U000001V5z5Y	3730	3730	1	1957	52	10/9/09		Connection to Community Resource			Health Care				10/2/14	
003U000001V5z5Y	3730	3730	1	1957	52	10/9/09		Connection to Community Resource			Housing				2/4/14	
003U000001V5z5Y	3730	3730	1	1957	52	10/9/09		Connection to Community Resource			Income				2/25/15	
003U000001V5z5Y	3730	3730	1	1957	52	10/9/09		Connection to Community Resource			Transportation				10/21/14	
003U000001V5z5Y	3730	3730	1	1957	52	10/9/09		Connection to Community Resource			Transportation				9/17/14	
003U000001V5z5Y	3730	3730	1	1957	52	10/9/09		Housing Stability	Housing Stability						10/21/14	
003U000001V5z5Y	3730	3730	1	1957	52	10/9/09		Housing Stability	Housing Stability						5/14/14	
003U000001V5z5Y	3730	3730	1	1957	52	10/9/09		Housing Stability	Eviction Prevention						4/16/15	
003U000001V5z5Y	3730	3730	1	1957	52	10/9/09		Housing Stability	Housing Stability						10/14/14	
003U000001V5z5Y	3730	3730	1	1957	52	10/9/09		Housing Stability	Housing Stability						9/23/14	
003U0000013FSk4	;3754	3754	0	1955	54	10/19/09	4/30/14	Connection to Community Resource			Community Involvement				1/30/14	Desired Amenities
003U0000013FSk4	;3754	3754	0	1955	54	10/19/09	4/30/14	Connection to Community Resource			Computer Assistance				4/10/14	Desired Amenities
003U0000013FSk4	;3754	3754	0	1955	54	10/19/09	4/30/14	Connection to Community Resource			Housing				4/10/14	Desired Amenities
003U0000013FSk4	;3754	3754	0	1955	54	10/19/09	4/30/14	Connection to Community Resource			Housing				2/27/14	Desired Amenities
003U000001V5zKQ	3896	3896	1	1987	22	12/1/09	2/28/14	Connection to Community Resource			Clothing; Furniture; Household Goods				1/23/14	Relocation
003U000001V5zKQ	3896	3896	1	1987	22	12/1/09	2/28/14	Housing Stability	Housing Stability						1/29/14	Relocation
003U000001V5zim	3944	3944	1	1986	23	12/4/09	12/11/15	Connection to Community Resource			Housing				2/20/15	Lease Violation(s)
003U000001V5zim	3944	3944	1	1986	23	12/4/09	12/11/15	Housing Stability	Eviction Prevention	Non-payment of rent					4/10/14	Lease Violation(s)
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Material Goods	Material Goods		Coats				11/23/15	
003U000001V5zLd	3990	3990	1	1984	25	12/8/09		Material Goods	Material Goods		Back to School Supplies		3		9/17/14	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Material Goods	Material Goods		Coats		3		12/5/14	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Material Goods	Material Goods		Coats				11/4/15	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Material Goods	Material Goods		Toys for Tots				12/15/15	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Housing Stability	Housing Stability		Housing	Proactive			4/18/16	
003U000001V60NB	fam32118	3990	0	2004	5	12/8/09		Housing Stability	Advocacy		Housing	Proactive			6/13/16	
003U000001V5zLd	3990	3990	1	1984	25	12/8/09		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		2/1/17	2/15/17	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Housing Stability	Housing Stability		Housing				11/18/15	
003U000001V60NB	fam32118	3990	0	2004	5	12/8/09		Housing Stability	Eviction Prevention	Non-payment of rent	Income	Reactive			7/11/16	
003U000001V5zLd	3990	3990	1	1984	25	12/8/09		Housing Stability	Housing Stability		Food				3/6/15	
003U000001V5zLd	3990	3990	1	1984	25	12/8/09		Housing Stability	Eviction Prevention	Non-payment of rent					3/11/14	
003U000001V5zLd	3990	3990	1	1984	25	12/8/09		Housing Stability	Eviction Prevention	Non-payment of rent					4/23/14	
003U000001V5zLd	3990	3990	1	1984	25	12/8/09		Housing Stability	Eviction Prevention	Non-payment of rent					2/12/14	
003U000001V5zLd	3990	3990	1	1984	25	12/8/09		Housing Stability	Eviction Prevention	Non-payment of rent					10/11/14	
003U000001V5zLd	3990	3990	1	1984	25	12/8/09		Housing Stability	Housing Stability						7/13/15	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Housing Stability	Housing Stability						4/20/15	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Housing Stability	Housing Stability						5/18/15	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Housing Stability	Housing Stability						5/7/15	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Housing Stability	Housing Stability						3/11/15	
003U000001V60NB	fam32118	3990	0	2004	5	12/8/09		Housing Stability	Housing Stability						7/30/15	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Housing Stability	Eviction Prevention	Non-payment of rent	Rental Assistance	Reactive			1/9/17	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Housing Stability	Eviction Prevention	Lease warning		Reactive			2/9/17	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Housing Stability	Housing Stability		Education				1/7/16	
003U000001V60M8	fam32120;fam39619	3990	0	1986	24	12/8/09		Housing Stability	Eviction Prevention	Non-payment of rent	Housing	Proactive			3/31/16	
003U000001V5yld	4005	4005	1	1952	57	12/30/09		Material Goods	Material Goods		Food	Proactive	1		1/23/17	
003U000001V5yld	4005	4005	1	1952	57	12/30/09		Connection to Community Resource			Rental Assistance				7/11/14	
003U000001V5yld	4005	4005	1	1952	57	12/30/09		Connection to Community Resource			Rental Assistance				7/14/14	
003U000001V5yld	4005	4005	1	1952	57	12/30/09		Housing Stability	Direct Support		Housing	Proactive			11/29/16	
003U000001V5yld	4005	4005	1	1952	57	12/30/09		Housing Stability	Housing Stability		Food				3/10/14	
003U000001V5yld	4005	4005	1	1952	57	12/30/09		Housing Stability	Housing Stability		Food				4/14/14	
003U000001V5yld	4005	4005	1	1952	57	12/30/09		Housing Stability	Housing Stability		Food				12/22/14	
003U000001V5yld	4005	4005	1	1952	57	12/30/09		Housing Stability	Eviction Prevention	Non-payment of rent					4/10/14	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Housing Stability		Employment	Reactive			4/25/16	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		2/1/17	2/15/17	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Eviction Prevention						3/7/14	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Housing Stability						6/12/14	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Housing Stability						6/13/14	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Housing Stability						6/18/14	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Housing Stability						5/5/14	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Housing Stability						6/9/14	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Housing Stability						6/19/14	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Housing Stability						6/24/14	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Eviction Prevention	Non-payment of rent					2/12/14	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Eviction Prevention	Non-payment of rent					11/13/14	
003U000001V5zZL	4198	4198	1	1951	59	2/1/10		Housing Stability	Eviction Prevention	Non-payment of rent					1/12/14	
003U000001V5z0E	4232	4232	1	1988	22	1/29/10		Material Goods	Material Goods		Bus Cards	Proactive			5/17/16	
003U000001V5z0E	4232	4232	1	1988	22	1/29/10		Connection to Community Resource			Health Care				10/3/14	
003U000001V5z0E	4232	4232	1	1988	22	1/29/10		Connection to Community Resource			Employment				9/11/14	
003U000001V5z0E	4232	4232	1	1988	22	1/29/10		Connection to Community Resource			Literacy				10/6/14	
003U000001V5z0E	4232	4232	1	1988	22	1/29/10		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		1/1/17	1/15/17	
003U000001V5z0E	4232	4232	1	1988	22	1/29/10		Housing Stability	Housing Stability						3/18/14	
003U000001V5z0E	4232	4232	1	1988	22	1/29/10		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V5z0E	4232	4232	1	1988	22	1/29/10		Housing Stability	Housing Stability						9/4/14	
003U000001V5zTX	4269	4269	1	1963	46	2/5/10	10/31/16	Housing Stability	Direct Support		Housing	Proactive			11/29/16	
003U000001V5zTX	4269	4269	1	1963	46	2/5/10	10/31/16	Housing Stability	Direct Support		Housing	Proactive			7/21/16	
003U000001V5zTX	4269	4269	1	1963	46	2/5/10	10/31/16	Housing Stability	Housing Stability		Housing	Reactive			3/8/16	
003U000001V5zTX	4269	4269	1	1963	46	2/5/10	10/31/16	Housing Stability	Direct Support		Community Involvement; Family/Social Relations	Proactive			7/7/16	
003U000001V5zTX	4269	4269	1	1963	46	2/5/10	10/31/16	Housing Stability	Direct Support		Community Involvement	Proactive			9/26/16	
003U000001V5zTX	4269	4269	1	1963	46	2/5/10	10/31/16	Housing Stability	Direct Support		Housing; Income	Proactive			10/13/16	
003U000001V5zTX	4269	4269	1	1963	46	2/5/10	10/31/16	Housing Stability	Housing Stability		Housing				1/12/16	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Computer Assistance				1/8/15	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Family/Social Relations				11/14/14	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Family/Social Relations				11/10/14	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Family/Social Relations				7/2/15	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Financial Literacy				11/17/14	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Housing				11/10/14	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Income				1/15/15	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Life Skills				11/14/14	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Transportation				10/31/14	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Health Care				5/21/15	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Health Care				5/21/15	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Housing; Income				10/21/15	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Connection to Community Resource			Income				9/17/15	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Housing Stability	Housing Stability		Income; Life Skills	Reactive			4/12/16	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Housing Stability	Direct Support		Housing	Proactive			8/18/16	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Housing Stability	Direct Support		Family/Social Relations	Proactive			1/26/17	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Housing Stability	Direct Support		Housing	Proactive			12/27/16	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Housing Stability	Housing Stability						11/17/14	
003U0000013FPyL	4305	4305	1	1958	51	2/5/10	1/31/17	Housing Stability	Housing Stability		Furniture				1/19/16	
003U000001V5yrb	4386	4386	1	1961	49	3/1/10	12/31/16	Connection to Community Resource			Housing				3/2/15	
003U000001V5yrb	4386	4386	1	1961	49	3/1/10	12/31/16	Housing Stability	Housing Stability		Housing	Reactive			3/1/16	
003U000001V5yrb	4386	4386	1	1961	49	3/1/10	12/31/16	Housing Stability	Housing Stability						5/8/14	
003U000001V5yrb	4386	4386	1	1961	49	3/1/10	12/31/16	Housing Stability	Housing Stability		Housing				10/8/15	
003U0000013FRnb	4457	4457	1	1966	44	4/1/10		Material Goods	Material Goods		Furniture	Proactive	1		2/14/17	
003U0000013FRnb	4457	4457	1	1966	44	4/1/10		Material Goods	Material Goods		Household Goods				1/8/16	
003U0000013FRnb	4457	4457	1	1966	44	4/1/10		Connection to Community Resource			Family/Social Relations				2/3/14	
003U0000013FRnb	4457	4457	1	1966	44	4/1/10		Connection to Community Resource			Family/Social Relations				3/3/14	
003U0000013FRnb	4457	4457	1	1966	44	4/1/10		Connection to Community Resource			Family/Social Relations				8/28/15	
003U0000013FRnb	4457	4457	1	1966	44	4/1/10		Connection to Community Resource			Family/Social Relations				5/7/14	
003U0000013FRnb	4457	4457	1	1966	44	4/1/10		Housing Stability	Outreach			Proactive			2/11/17	
003U0000013FRnb	4457	4457	1	1966	44	4/1/10		Housing Stability	Direct Support		Family/Social Relations	Proactive			8/30/16	
003U0000013FRnb	4457	4457	1	1966	44	4/1/10		Housing Stability	Direct Support		Family/Social Relations	Proactive			8/5/16	
003U0000013FRnb	4457	4457	1	1966	44	4/1/10		Housing Stability	Housing Stability		Food				3/10/14	
003U0000013FRnb	4457	4457	1	1966	44	4/1/10		Housing Stability	Direct Support		Community Involvement; Family/Social Relations	Proactive			7/7/16	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Material Goods	Material Goods		Back to School Supplies	Proactive	2		8/18/16	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Material Goods	Material Goods		Clothing; Coats	Proactive	2		11/29/16	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Material Goods	Material Goods		Bus Cards	Proactive	3		12/27/16	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Material Goods	Material Goods		Toys for Tots	Proactive	6		12/22/16	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Material Goods	Material Goods		Bus Cards	Proactive	2		10/27/16	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Material Goods	Material Goods		Toys for Tots				12/23/15	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Connection to Community Resource			Life Skills				11/14/14	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Connection to Community Resource			Housing				3/12/15	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Connection to Community Resource			Income				2/6/14	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Connection to Community Resource			Toys for Tots				11/30/15	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Connection to Community Resource			Housing; Income				11/4/15	
003U000001V5ygY	4523	4523	1	1953	57	4/5/10	1/31/17	Housing Stability	Direct Support		Housing	Proactive			4/13/17	
