Contact ID	Yardi ID	Yardi HOH ID	Yardi HoH	Birth year	Age at MI	First Move In	Move Out	Volunteer Job: Volunteer Job Name	Hours Worked	Start Date	Volunteer Job: Leadership Tier	MO Reason
003U0000013FPxm	448	448	1	1958	43	6/1/01		RC Program Assistance	0.25	11/19/12		
003U0000013FPxm	448	448	1	1958	43	6/1/01		RC Program Assistance 2014	0.5	9/3/14		
003U0000013FSjr	458	458	1	1968	37	12/1/05		RC Program Assistance	1.5	12/11/13		
003U0000013FSjr	458	458	1	1968	37	12/1/05		RC Support (Large role)	0.25	10/4/16	Tier 2	
003U0000013FRqJ	;462	462	1	1936	70	3/28/06		Resident Speaker's Bureau	5	7/31/12		
003U0000013FRqJ	;462	462	1	1936	70	3/28/06		RC Program Assistance	1.5	12/11/13		
003U000001V5yiA	482	482	1	1966	31	9/1/97	1/31/17	Event Host	1	10/1/08		
003U000001V5z6l	500	500	1	1948	50	10/1/98		Event Assistance (Small duty)	0.5	5/31/16	Tier 1	
003U000001V5z6l	500	500	1	1948	50	10/1/98		Event Assistance (Small duty)	0.75	12/7/15	Tier 1	
003U000001V5z6l	500	500	1	1948	50	10/1/98		RC Support (Small role)	0.25	5/3/17	Tier 1	
003U000001V5z6l	500	500	1	1948	50	10/1/98		Event Assistance (Large role)	4	8/2/16	Tier 2	
003U000001V5z6l	500	500	1	1948	50	10/1/98		RC Support (Large role)	2	7/28/16	Tier 2	
003U000001V5z6l	500	500	1	1948	50	10/1/98		RC Support (Small role)	0.75	12/6/16	Tier 1	
003U000001V5z6l	500	500	1	1948	50	10/1/98		Event Assistance (Large role)	1.5	8/18/16	Tier 2	
003U000001V5z6l	500	500	1	1948	50	10/1/98		RC Support (Small role)	0.5	5/3/16	Tier 1	
003U0000013FQOU	518	518	1	1977	30	5/1/07	10/31/16	Bulk Mail	3.75	11/24/08		
003U0000013FQOU	518	518	1	1977	30	5/1/07	10/31/16	Program Planning and Support	1	10/1/08		
003U0000013FQOU	518	518	1	1977	30	5/1/07	10/31/16	Flyering/Door Knocking	1	3/1/08		
003U0000013FQOU	518	518	1	1977	30	5/1/07	10/31/16	Bulk Mail	2	2/25/09		
003U000001mXeDW	560	560	1	1969	37	5/22/06	4/30/14	Landscaping	4	8/22/13		Relocation
003U0000013FQCC	612	612	1	1965	39	5/25/04		Resident Satisfaction Survey	3	10/10/06		
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	4	11/1/10	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Building Dreams Initiative	2	12/31/10		
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	10/4/10	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Fund Development Assistance	2	8/2/10		
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	12/1/10	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	8/31/11	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	12/1/09	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	10/1/08	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	1.75	8/1/08	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2.5	12/1/08	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	6	3/30/12	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	4	8/28/07	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	6/1/10	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	1/25/13	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	2/22/13	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2.75	6/15/08	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2.75	5/15/08	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2.5	4/15/08	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	4/26/13	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	6/28/13	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	8/30/13	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	1.75	2/15/08	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	1.5	1/15/08	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2.5	12/13/07	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Annual Meeting	2	3/15/13		
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	2/1/10	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Building Dreams Initiative	2	2/9/09		
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	3/29/11	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	4	6/26/07	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	4	5/22/07	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	14	4/24/07	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	4	9/25/07	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	2/1/11	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	1/1/11	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Annual Meeting	2	3/1/10		
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2.5	9/30/11	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	3	4/1/11	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	8	10/23/07	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	8/1/10	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	4	7/1/10	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	1.5	5/1/10	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	6/1/11	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	5/1/11	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	1	9/1/09	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	8/1/09	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Fund Development Assistance	1	11/29/12		
003U0000013FQM6	716	716	1	1963	43	4/10/06		RC Program Assistance	1	5/17/13		
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	10/1/09	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	5/1/09	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	3/1/09	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	3	2/1/09	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	1/1/09	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	4	4/1/10	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	4	12/27/13	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	1/31/12	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	9/28/12	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Annual Meeting	2	3/30/12		
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	2/29/12	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	4/30/12	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	5/31/12	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	6/29/12	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings	2	8/31/12	Tier 3	
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings 2014	4	9/24/14		
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings 2014	4	8/27/14		
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings 2014	1.5	12/22/14		
003U0000013FQM6	716	716	1	1963	43	4/10/06		Board Meetings 2014	4	7/23/14		
003U0000013FQ3N	718	718	1	1900	108	8/1/07	2/28/15	Event Host	1	8/1/08		Relocation
003U0000013FPsf	720	720	1	1956	49	8/15/05	3/31/17	Event Host	1	4/1/08		
003U0000013FPsf	720	720	1	1956	49	8/15/05	3/31/17	Event Host	1	8/1/08		
003U0000013FPCp	722	722	1	1956	33	10/27/89		Flyering/Door Knocking	1	11/1/10		
003U0000013FPCp	722	722	1	1956	33	10/27/89		Flyering/Door Knocking	1	10/1/10		
003U0000013FPCp	722	722	1	1956	33	10/27/89		RC Program Assistance	0.5	3/14/13		
003U0000013FPCp	722	722	1	1956	33	10/27/89		RC Program Assistance	0.5	12/30/11		
003U0000013FPCp	722	722	1	1956	33	10/27/89		Flyering/Door Knocking	0.25	8/5/13		
003U0000013FPCp	722	722	1	1956	33	10/27/89		Cleaning	1	3/1/10		
003U0000013FO3W	;1069	1069	1	1980	28	6/10/08	10/23/14	Resident Planning Committee 2014	1	8/29/14		Lease Violation(s)
003U0000013FO3W	;1069	1069	1	1980	28	6/10/08	10/23/14	Event Host	1	3/1/11		Lease Violation(s)
003U0000013FO3W	;1069	1069	1	1980	28	6/10/08	10/23/14	Event Host	1	1/31/11		Lease Violation(s)
003U0000013FO3W	;1069	1069	1	1980	28	6/10/08	10/23/14	Event Host	1	4/30/11		Lease Violation(s)
003U0000013FO3W	;1069	1069	1	1980	28	6/10/08	10/23/14	RC Program Assistance	2	12/20/13		Lease Violation(s)
003U0000013FO3W	;1069	1069	1	1980	28	6/10/08	10/23/14	RC Program Assistance	1	9/13/13		Lease Violation(s)
003U0000013FO3W	;1069	1069	1	1980	28	6/10/08	10/23/14	Event Host	1	2/1/11		Lease Violation(s)
003U000001V5zo7	1154	1154	1	1962	25	10/1/87	2/28/15	Cleaning	1.5	5/4/13		Relocation
003U000001V5zb7	1470	1470	1	1969	39	7/1/08		RC Support (Small role)	0.25	10/19/15	Tier 1	
003U0000013FRFk	1671	1671	1	1975	34	12/30/08		Board Meetings	4	3/30/12	Tier 3	
003U0000013FRFk	1671	1671	1	1975	34	12/30/08		Board Meetings	2	8/30/13	Tier 3	
003U0000013FRFk	1671	1671	1	1975	34	12/30/08		Board Meetings	2	6/28/13	Tier 3	
003U0000013FRFk	1671	1671	1	1975	34	12/30/08		Board Meetings	2	5/31/13	Tier 3	
003U0000013FRFk	1671	1671	1	1975	34	12/30/08		Board Meetings	2	10/31/11	Tier 3	
003U0000013FRFk	1671	1671	1	1975	34	12/30/08		Board Meetings	2	8/31/12	Tier 3	
003U0000013FRFk	1671	1671	1	1975	34	12/30/08		Board Meetings	2	6/29/12	Tier 3	
003U0000013FRFk	1671	1671	1	1975	34	12/30/08		Board Meetings	2	5/31/12	Tier 3	
003U0000013FRFk	1671	1671	1	1975	34	12/30/08		Board Meetings	2	2/29/12	Tier 3	
003U0000013FRFk	1671	1671	1	1975	34	12/30/08		Board Meetings	4	12/27/13	Tier 3	
003U0000013FRFk	1671	1671	1	1975	34	12/30/08		Annual Meeting	2	3/30/12		
003U0000013FROt	1801	1801	1	1957	51	11/18/08	11/30/15	RC Program Assistance	0.25	3/30/12		Non-Payment of Rent
003U0000013FROt	1801	1801	1	1957	51	11/18/08	11/30/15	RC Program Assistance	1	11/11/13		Non-Payment of Rent
003U0000013FQP0	fam34361;fam41382	1923	0	2005	3	2/25/09		Event Host	1	10/1/08		
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	RC Program Assistance 2014	1	8/14/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	RC Program Assistance 2014	1	8/7/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	RC Program Assistance 2014	1	8/28/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	RC Program Assistance 2014	1	8/21/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host	3	11/28/13		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	RC Program Assistance 2014	4	6/26/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2014	4	3/27/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	RC Program Assistance	4	9/26/13		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host	4	5/30/13		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host	4	4/30/13		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host	4	9/30/13		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host	4	3/29/13		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host	4	8/30/13		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host	4	2/28/13		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host	4	7/31/13		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host	4	6/28/13		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host	4	8/28/13		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	RC Program Assistance 2014	4	5/29/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2014	4	2/27/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2014	4	1/29/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2015	1	3/5/15		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2015	1	3/26/15		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2015	1	3/19/15		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	RC Program Assistance 2015	1	2/5/15		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	RC Program Assistance 2015	1	2/26/15		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	RC Program Assistance 2015	1	2/12/15		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	RC Program Assistance 2015	1	2/19/15		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2014	1	12/4/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2014	1	12/18/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2014	1	12/11/14		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2015	1	1/1/15		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2015	1	1/15/15		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2015	1	1/29/15		Desired Amenities
003U0000013FSBl	;2082	2082	1	1962	47	3/1/09	5/19/15	Event Host 2015	1	1/22/15		Desired Amenities
003U0000013FPJR	2227	2227	1	1958	43	1/1/01		RC Program Assistance	1	9/30/11		
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	11/1/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	1.5	10/11/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	11/22/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	1.5	11/8/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	10/18/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	10/25/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	12/20/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	11/29/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	12/13/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	11/15/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	12/6/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2	5/7/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2	5/14/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	1.5	4/30/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	3/23/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	3/19/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	3/12/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	3/5/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	2/26/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	2/12/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	1/15/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	2/9/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	2/5/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	1/29/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	1/22/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	4/13/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	4/9/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	4/2/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	3/26/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	4/23/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2014	2.5	4/16/14		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	3/5/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	3/7/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	2/26/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	2/28/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	3/12/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	2/21/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	3/19/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	2/14/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	2/7/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	1/31/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	1/24/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.25	1/9/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	3/21/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	3/14/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	1/2/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	12/19/12		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	12/12/12		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	12/5/12		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	4/4/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	3/28/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	5/16/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	3/26/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	5/2/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	4/18/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	2	4/11/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	5/9/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	10/23/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	10/30/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	11/20/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	11/13/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	11/6/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help	1.5	10/16/13		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	10/28/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	10/7/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	11/11/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	12/2/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	11/4/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	10/14/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	11/25/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	12/23/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	10/21/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	11/18/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	12/9/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2015	2	12/16/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	3/30/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	1/20/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	11/11/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	3/23/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	12/2/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	2/24/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	10/28/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	1/27/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	2/17/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	12/30/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	1	12/16/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	1/13/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	3/9/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	3/2/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	1/6/16		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	10/21/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	10/7/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	12/23/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	11/18/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	10/14/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	2	11/4/15		Relocation
003U0000013FRsl	fam33435;fam40692	2259	0	1992	9	1/1/01		Homework Help 2016	1	3/16/16		Relocation
