Contact ID,Yardi ID,Yardi HOH ID,Yardi HoH,Birth year,Age at MI,First Move In,event_after_MI,3years_after_MI,event_before_3years,event_in_3years,MI_year_again,Move Out,Volunteer Job: Volunteer Job Name,Volunteer_Job_Name_Broad,Hours Worked,Start Date,Volunteer Job: Leadership Tier,MO Reason
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,,Event Assistance,Assistance/Support,1.5,2015-03-30T00:00:00Z,Tier 2,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,,Event Assistance,Assistance/Support,1,2015-02-16T00:00:00Z,Tier 2,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,,Help Shelf,Assistance/Support,1.5,2014-12-11T00:00:00Z,,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,,Help Shelf,Assistance/Support,1.75,2014-12-19T00:00:00Z,,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,,Help Shelf,Assistance/Support,0.25,2014-12-22T00:00:00Z,,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,,Event Assistance,Assistance/Support,1.5,2015-01-26T00:00:00Z,Tier 2,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,,Event Assistance,Assistance/Support,1,2015-01-23T00:00:00Z,Tier 2,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,,Help Shelf,Assistance/Support,1.25,2014-09-29T00:00:00Z,,
003U000001MMJQw,10500,10500,1,1975,38,2012-07-28T00:00:00Z,true,2015-07-28T00:00:00Z,true,true,2012,1/14/16,Landscaping,Assistance/Support,1,2015-04-30T00:00:00Z,,Relocation
003U0000013FSg7,10556,10556,1,1992,20,2012-07-27T00:00:00Z,true,2015-07-27T00:00:00Z,true,true,2012,3/31/14,Flyering/Door Knocking,Assistance/Support,0.25,2013-06-03T00:00:00Z,,Relocation
003U0000013FSBK,10628,10628,1,1955,56,2011-04-01T00:00:00Z,true,2014-04-01T00:00:00Z,true,true,2011,,Cleaning,Assistance/Support,3,2013-08-10T00:00:00Z,,
003U0000013FSBK,10628,10628,1,1955,56,2011-04-01T00:00:00Z,true,2014-04-01T00:00:00Z,true,true,2011,,RC Program Assistance,Assistance/Support,7,2013-08-10T00:00:00Z,,
003U0000013FSBV,fam19783;fam19894,10665,0,1991,19,2011-03-01T00:00:00Z,true,2014-03-01T00:00:00Z,true,true,2011,,Cleaning,Assistance/Support,3,2013-08-10T00:00:00Z,,
003U0000013FSBV,fam19783;fam19894,10665,0,1991,19,2011-03-01T00:00:00Z,true,2014-03-01T00:00:00Z,true,true,2011,,RC Program Assistance,Assistance/Support,7,2013-09-30T00:00:00Z,,
003U0000013FSg3,10698,10698,1,1953,59,2012-08-08T00:00:00Z,true,2015-08-08T00:00:00Z,true,true,2012,9/30/16,Special Project,Assistance/Support,5,2013-12-15T00:00:00Z,,Skip
003U0000013FSg3,10698,10698,1,1953,59,2012-08-08T00:00:00Z,true,2015-08-08T00:00:00Z,true,true,2012,9/30/16,Special Project,Assistance/Support,5,2013-12-16T00:00:00Z,,Skip
003U0000013FSg3,10698,10698,1,1953,59,2012-08-08T00:00:00Z,true,2015-08-08T00:00:00Z,true,true,2012,9/30/16,RC Program Assistance,Assistance/Support,0.5,2013-05-06T00:00:00Z,,Skip
003U0000013FSYc,10747,10747,1,1951,61,2012-08-31T00:00:00Z,true,2015-08-31T00:00:00Z,true,true,2012,10/31/14,RC Program Assistance,Assistance/Support,2,2014-06-26T00:00:00Z,,Desired Amenities
003U0000013FSYc,10747,10747,1,1951,61,2012-08-31T00:00:00Z,true,2015-08-31T00:00:00Z,true,true,2012,10/31/14,RC Program Assistance,Assistance/Support,12,2013-10-01T00:00:00Z,,Desired Amenities
003U0000013FSYc,10747,10747,1,1951,61,2012-08-31T00:00:00Z,true,2015-08-31T00:00:00Z,true,true,2012,10/31/14,Resident Planning Committee,Meeting/Committee,2,2014-10-10T00:00:00Z,,Desired Amenities
003U0000013FSN4,10987,10987,1,1977,35,2012-09-14T00:00:00Z,true,2015-09-14T00:00:00Z,true,true,2012,3/31/16,Landscaping,Assistance/Support,1.5,2013-05-17T00:00:00Z,,Desired Amenities
003U0000013FSN4,10987,10987,1,1977,35,2012-09-14T00:00:00Z,true,2015-09-14T00:00:00Z,true,true,2012,3/31/16,Landscaping,Assistance/Support,1,2013-05-16T00:00:00Z,,Desired Amenities
003U0000013FQes,fam30244,11059,0,1954,58,2012-08-01T00:00:00Z,true,2015-08-01T00:00:00Z,true,true,2012,7/31/16,Resident Speaker's Bureau,Meeting/Committee,8,2013-05-09T00:00:00Z,,Desired Amenities
003U0000013FS7g,fam23463,11167,0,1988,24,2012-09-14T00:00:00Z,true,2015-09-14T00:00:00Z,true,true,2012,3/31/15,RC Program Assistance,Assistance/Support,1,2013-03-22T00:00:00Z,,Desired Amenities
003U000001mXdP2,11325,11325,1,1965,47,2012-09-27T00:00:00Z,true,2015-09-27T00:00:00Z,true,true,2012,,Event Host,Leader/Host,60,2015-07-30T00:00:00Z,,
003U000001mXdP2,11325,11325,1,1965,47,2012-09-27T00:00:00Z,true,2015-09-27T00:00:00Z,true,true,2012,,Event Host,Leader/Host,60,2015-06-30T00:00:00Z,,
003U000001mXdP2,11325,11325,1,1965,47,2012-09-27T00:00:00Z,true,2015-09-27T00:00:00Z,true,true,2012,,Event Host,Leader/Host,60,2015-08-31T00:00:00Z,,
003U000001mXdP2,11325,11325,1,1965,47,2012-09-27T00:00:00Z,true,2015-09-27T00:00:00Z,true,true,2012,,Event Host,Leader/Host,1.5,2013-05-16T00:00:00Z,,
003U000001hJ56q,11401,11401,1,1958,54,2012-10-12T00:00:00Z,true,2015-10-12T00:00:00Z,true,true,2012,4/28/14,RC Program Assistance,Assistance/Support,7,2013-08-10T00:00:00Z,,Lease Violation(s)
003U000001hJ56q,11401,11401,1,1958,54,2012-10-12T00:00:00Z,true,2015-10-12T00:00:00Z,true,true,2012,4/28/14,Cleaning,Assistance/Support,3,2013-08-10T00:00:00Z,,Lease Violation(s)
003U0000013rKtR,11498,11498,1,1957,55,2012-11-09T00:00:00Z,true,2015-11-09T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,10,2014-10-17T00:00:00Z,,
003U0000013FS7a,11556,11556,1,1955,57,2012-11-09T00:00:00Z,true,2015-11-09T00:00:00Z,true,true,2012,1/31/17,RC Program Assistance,Assistance/Support,0.25,2013-03-27T00:00:00Z,,
003U0000013FRyh,11684,11684,1,1957,55,2013-01-02T00:00:00Z,true,2016-01-02T00:00:00Z,true,true,2013,,RC Program Assistance,Assistance/Support,1.5,2014-08-07T00:00:00Z,,
003U0000013FRyh,11684,11684,1,1957,55,2013-01-02T00:00:00Z,true,2016-01-02T00:00:00Z,true,true,2013,,National Night Out,Assistance/Support,1,2014-08-05T00:00:00Z,,
003U0000013FRyh,11684,11684,1,1957,55,2013-01-02T00:00:00Z,true,2016-01-02T00:00:00Z,true,true,2013,,RC Program Assistance,Assistance/Support,0.5,2013-07-11T00:00:00Z,,
003U0000013FRyh,11684,11684,1,1957,55,2013-01-02T00:00:00Z,true,2016-01-02T00:00:00Z,true,true,2013,,RC Support,Assistance/Support,1,2015-05-29T00:00:00Z,Tier 1,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,6,2015-06-30T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,6,2015-05-30T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,3,2013-08-10T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,RC Program Assistance,Assistance/Support,7,2013-08-10T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,6,2015-04-30T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,7.5,2015-09-30T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,7.5,2015-07-31T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,6,2015-08-31T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,4,2015-02-13T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,4,2015-01-02T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,2,2015-03-06T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,4,2015-01-23T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,2,2015-03-13T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,2,2015-03-27T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,4,2015-01-09T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,4,2015-02-27T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,4,2015-01-16T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,4,2015-02-20T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,2,2015-03-20T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,4,2015-01-30T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,4,2015-02-06T00:00:00Z,,
003U0000013FRsi,11705,11705,1,1958,54,2013-02-01T00:00:00Z,true,2016-02-01T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,80,2014-10-17T00:00:00Z,,
003U0000013FSBO,11734,11734,1,1962,51,2013-01-11T00:00:00Z,true,2016-01-11T00:00:00Z,true,true,2013,10/10/14,RC Program Assistance,Assistance/Support,7,2013-08-10T00:00:00Z,,Relocation
003U0000013FSBO,11734,11734,1,1962,51,2013-01-11T00:00:00Z,true,2016-01-11T00:00:00Z,true,true,2013,10/10/14,Cleaning,Assistance/Support,3,2013-08-10T00:00:00Z,,Relocation
003U0000013FRq5,11747,11747,1,1970,43,2013-01-15T00:00:00Z,true,2016-01-15T00:00:00Z,true,true,2013,1/31/14,Meal Serving,Assistance/Support,7.5,2013-08-10T00:00:00Z,,Lease Violation(s)
003U0000013FRq5,11747,11747,1,1970,43,2013-01-15T00:00:00Z,true,2016-01-15T00:00:00Z,true,true,2013,1/31/14,Beyond Bricks and Mortar,Meeting/Committee,10,2013-05-03T00:00:00Z,,Lease Violation(s)
003U000001FQvFG,11916,11916,1,1953,60,2013-05-23T00:00:00Z,true,2016-05-23T00:00:00Z,true,true,2013,11/14/16,Resident Committee Meetings,Meeting/Committee,1,2015-05-01T00:00:00Z,,Lease Violation(s)
003U000001FQvFG,11916,11916,1,1953,60,2013-05-23T00:00:00Z,true,2016-05-23T00:00:00Z,true,true,2013,11/14/16,Help Shelf,Assistance/Support,0.25,2016-02-25T00:00:00Z,,Lease Violation(s)
003U000001FQvFG,11916,11916,1,1953,60,2013-05-23T00:00:00Z,true,2016-05-23T00:00:00Z,true,true,2013,11/14/16,Help Shelf,Assistance/Support,0.25,2015-09-10T00:00:00Z,,Lease Violation(s)
003U000001FQvFG,11916,11916,1,1953,60,2013-05-23T00:00:00Z,true,2016-05-23T00:00:00Z,true,true,2013,11/14/16,Resident Committee Meetings,Meeting/Committee,1,2015-12-18T00:00:00Z,,Lease Violation(s)
003U000001FQvFG,11916,11916,1,1953,60,2013-05-23T00:00:00Z,true,2016-05-23T00:00:00Z,true,true,2013,11/14/16,Resident Committee Meetings,Meeting/Committee,1,2015-01-23T00:00:00Z,,Lease Violation(s)
003U000001FQvFG,11916,11916,1,1953,60,2013-05-23T00:00:00Z,true,2016-05-23T00:00:00Z,true,true,2013,11/14/16,Resident Committee Meetings,Meeting/Committee,1,2015-03-20T00:00:00Z,,Lease Violation(s)
003U000001FQvFG,11916,11916,1,1953,60,2013-05-23T00:00:00Z,true,2016-05-23T00:00:00Z,true,true,2013,11/14/16,Resident Committee Meetings,Meeting/Committee,1,2015-02-27T00:00:00Z,,Lease Violation(s)
003U000001FQvFG,11916,11916,1,1953,60,2013-05-23T00:00:00Z,true,2016-05-23T00:00:00Z,true,true,2013,11/14/16,Resident Planning Committee,Meeting/Committee,1,2014-12-19T00:00:00Z,,Lease Violation(s)
003U0000013FRwK,11929,11929,1,1977,35,2012-12-14T00:00:00Z,true,2015-12-14T00:00:00Z,true,true,2012,9/10/15,RC Program Assistance,Assistance/Support,1.5,2012-12-20T00:00:00Z,,Funding Non-Compliance
003U000001V5zFJ,11941,11941,1,1969,43,2013-01-15T00:00:00Z,true,2016-01-15T00:00:00Z,true,true,2013,1/31/17,RC Program Assistance,Assistance/Support,0.25,2014-05-30T00:00:00Z,,
003U000001V5zFJ,11941,11941,1,1969,43,2013-01-15T00:00:00Z,true,2016-01-15T00:00:00Z,true,true,2013,1/31/17,RC Program Assistance,Assistance/Support,0.25,2014-05-30T00:00:00Z,,
003U000001V5zFJ,11941,11941,1,1969,43,2013-01-15T00:00:00Z,true,2016-01-15T00:00:00Z,true,true,2013,1/31/17,Beyond Bricks and Mortar,Meeting/Committee,3,2014-05-27T00:00:00Z,,
003U000001V5zFJ,11941,11941,1,1969,43,2013-01-15T00:00:00Z,true,2016-01-15T00:00:00Z,true,true,2013,1/31/17,Beyond Bricks and Mortar,Meeting/Committee,1.5,2015-11-02T00:00:00Z,,
003U000001V5zFJ,11941,11941,1,1969,43,2013-01-15T00:00:00Z,true,2016-01-15T00:00:00Z,true,true,2013,1/31/17,Beyond Bricks and Mortar,Meeting/Committee,4,2015-05-20T00:00:00Z,,
003U000001V5zFJ,11941,11941,1,1969,43,2013-01-15T00:00:00Z,true,2016-01-15T00:00:00Z,true,true,2013,1/31/17,Beyond Bricks and Mortar,Meeting/Committee,1.5,2014-11-14T00:00:00Z,,
003U000001hJ5C0,12091,12091,1,1959,54,2013-02-05T00:00:00Z,true,2016-02-05T00:00:00Z,true,true,2013,2/3/14,Meal Serving,Assistance/Support,4.5,2014-04-26T00:00:00Z,,Lease Violation(s)
003U0000013FSBS,12095,12095,1,1983,30,2013-04-01T00:00:00Z,true,2016-04-01T00:00:00Z,true,true,2013,2/29/16,Cleaning,Assistance/Support,3,2013-08-10T00:00:00Z,,Lease Violation(s)
003U0000013FSBS,12095,12095,1,1983,30,2013-04-01T00:00:00Z,true,2016-04-01T00:00:00Z,true,true,2013,2/29/16,RC Program Assistance,Assistance/Support,7,2013-08-10T00:00:00Z,,Lease Violation(s)
003U0000013FSa9,;12097,12097,1,1982,31,2013-03-01T00:00:00Z,true,2016-03-01T00:00:00Z,true,true,2013,,Landscaping,Assistance/Support,3,2015-06-09T00:00:00Z,,
003U0000013FSa9,;12097,12097,1,1982,31,2013-03-01T00:00:00Z,true,2016-03-01T00:00:00Z,true,true,2013,,Resource Development Support,Assistance/Support,7,2015-08-31T00:00:00Z,Tier 2,
003U0000013FSa9,;12097,12097,1,1982,31,2013-03-01T00:00:00Z,true,2016-03-01T00:00:00Z,true,true,2013,,Resource Development Support,Assistance/Support,7,2015-07-29T00:00:00Z,Tier 2,
003U0000013FSa9,;12097,12097,1,1982,31,2013-03-01T00:00:00Z,true,2016-03-01T00:00:00Z,true,true,2013,,Resource Development Support,Assistance/Support,7,2015-06-30T00:00:00Z,Tier 2,
003U0000013FSa9,;12097,12097,1,1982,31,2013-03-01T00:00:00Z,true,2016-03-01T00:00:00Z,true,true,2013,,Resource Development Support,Assistance/Support,7,2015-09-30T00:00:00Z,Tier 2,
003U0000013FT9k,12121,12121,1,1956,56,2013-03-08T00:00:00Z,true,2016-03-08T00:00:00Z,true,true,2013,2/19/16,RC Program Assistance,Assistance/Support,0.25,2013-08-06T00:00:00Z,,Lease Violation(s)
003U0000013FT9k,12121,12121,1,1956,56,2013-03-08T00:00:00Z,true,2016-03-08T00:00:00Z,true,true,2013,2/19/16,RC Program Assistance,Assistance/Support,0.75,2013-07-11T00:00:00Z,,Lease Violation(s)
003U0000013FSex,12191,12191,1,1989,24,2013-03-01T00:00:00Z,true,2016-03-01T00:00:00Z,true,true,2013,1/30/14,RC Program Assistance,Assistance/Support,2,2013-09-18T00:00:00Z,,Skip
003U0000013FSex,12191,12191,1,1989,24,2013-03-01T00:00:00Z,true,2016-03-01T00:00:00Z,true,true,2013,1/30/14,Event Host,Leader/Host,1,2013-05-08T00:00:00Z,,Skip
003U0000013rDTk,12207,12207,1,1961,51,2013-03-01T00:00:00Z,true,2016-03-01T00:00:00Z,true,true,2013,1/31/17,RC Program Assistance,Assistance/Support,1,2014-06-06T00:00:00Z,,Death
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,RC Program Assistance,Assistance/Support,0.5,2013-03-20T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,Landscaping,Assistance/Support,420,2013-08-14T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,RC Program Assistance,Assistance/Support,0.75,2013-04-30T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,Flyering/Door Knocking,Assistance/Support,0.5,2013-04-30T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,Landscaping,Assistance/Support,3,2013-06-01T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,RC Program Assistance,Assistance/Support,2,2013-06-08T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,Landscaping,Assistance/Support,70,2014-10-23T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,Landscaping,Assistance/Support,80,2014-07-30T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,Landscaping,Assistance/Support,80,2014-09-30T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,Landscaping,Assistance/Support,10,2014-05-29T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,Landscaping,Assistance/Support,80,2014-06-30T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,Landscaping,Assistance/Support,5,2014-04-30T00:00:00Z,,
003U0000013FRnL,12266,12266,1,1949,64,2013-03-15T00:00:00Z,true,2016-03-15T00:00:00Z,true,true,2013,1/31/17,Landscaping,Assistance/Support,80,2014-08-29T00:00:00Z,,
003U0000013FSkI,12289,12289,1,1949,63,2013-04-03T00:00:00Z,true,2016-04-03T00:00:00Z,true,true,2013,5/5/14,Resident Planning Committee,Meeting/Committee,1,2013-12-20T00:00:00Z,,#N/A
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-02-20T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-02-13T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-03-06T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-01-16T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-03-13T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-01-09T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-03-20T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-02-06T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-03-27T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-02-27T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-01-02T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-01-23T00:00:00Z,,Desired Amenities
003U0000013rKpR,12399,12399,1,1979,34,2013-04-15T00:00:00Z,true,2016-04-15T00:00:00Z,true,true,2013,6/30/16,Movie Night Host,Leader/Host,3,2015-01-30T00:00:00Z,,Desired Amenities
003U0000013FRxv,12464,12464,1,1964,49,2013-05-13T00:00:00Z,true,2016-05-13T00:00:00Z,true,true,2013,4/2/14,RC Program Assistance,Assistance/Support,0.75,2013-07-11T00:00:00Z,,Lease Violation(s)
003U0000013FSky,12503,12503,1,1967,45,2013-04-22T00:00:00Z,true,2016-04-22T00:00:00Z,true,true,2013,1/24/14,Help Shelf,Assistance/Support,1,2013-11-28T00:00:00Z,,#N/A
003U0000013FSUT,;12561,12561,1,1959,54,2013-06-14T00:00:00Z,true,2016-06-14T00:00:00Z,true,true,2013,2/28/15,Landscaping,Assistance/Support,2.5,2014-06-10T00:00:00Z,,Desired Amenities
003U0000013FQHZ,12665,12665,1,1947,66,2013-05-22T00:00:00Z,true,2016-05-22T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,1,2015-03-25T00:00:00Z,,
003U0000013FQHZ,12665,12665,1,1947,66,2013-05-22T00:00:00Z,true,2016-05-22T00:00:00Z,true,true,2013,,Cleaning,Assistance/Support,1,2015-01-21T00:00:00Z,,
003U0000013FSB0,12748,12748,1,1956,57,2013-06-01T00:00:00Z,true,2016-06-01T00:00:00Z,true,true,2013,,Help Shelf,Assistance/Support,6,2015-07-31T00:00:00Z,,
003U0000013FSB0,12748,12748,1,1956,57,2013-06-01T00:00:00Z,true,2016-06-01T00:00:00Z,true,true,2013,,Help Shelf,Assistance/Support,4,2015-05-31T00:00:00Z,,
003U0000013FSB0,12748,12748,1,1956,57,2013-06-01T00:00:00Z,true,2016-06-01T00:00:00Z,true,true,2013,,RC Program Assistance,Assistance/Support,3,2014-12-14T00:00:00Z,,
003U0000013FSB0,12748,12748,1,1956,57,2013-06-01T00:00:00Z,true,2016-06-01T00:00:00Z,true,true,2013,,Help Shelf,Assistance/Support,4,2015-06-30T00:00:00Z,,
003U0000013FSB0,12748,12748,1,1956,57,2013-06-01T00:00:00Z,true,2016-06-01T00:00:00Z,true,true,2013,,Event Assistance,Assistance/Support,3,2016-03-10T00:00:00Z,Tier 2,
003U0000013FSB0,12748,12748,1,1956,57,2013-06-01T00:00:00Z,true,2016-06-01T00:00:00Z,true,true,2013,,Event Assistance,Assistance/Support,3,2016-02-11T00:00:00Z,Tier 2,
003U0000013FSB0,12748,12748,1,1956,57,2013-06-01T00:00:00Z,true,2016-06-01T00:00:00Z,true,true,2013,,Event Assistance,Assistance/Support,3,2016-04-07T00:00:00Z,Tier 2,
003U0000013FSB0,12748,12748,1,1956,57,2013-06-01T00:00:00Z,true,2016-06-01T00:00:00Z,true,true,2013,,Event Assistance,Assistance/Support,3,2016-05-05T00:00:00Z,Tier 2,
